name,site,phone,full_address,street,city,postal_code,country,rating,reviews,photo,working_hours,business_status,description,location_link
Maya Bangalore,http://www.mayablr.in/,+91 63634 59411,"5th block, 60, 10th main, 38th cross, 560041, nagar, Jayanagar, Bengaluru, Karnataka 560041","5th block, 60, 10th main, 38th cross, 560041, nagar",Bengaluru,560041,India,4.3,1862,https://lh3.googleusercontent.com/gps-cs-s/AB5caB-EJgedntujkOhOQLzTa0qh5sdLnmShjgDuIq_AfJHlKaMbAytcyZgDP5I_dE4pBwldr2iNZ6fJfYl3U1BZcGHQgU4tmZKJoqkGXhnL1Q0ribNSPDzH0FnXLRKtDhpS9yOBflzk=w800-h500-k-no,"{""Monday"": ""12-11pm"", ""Tuesday"": ""12-11pm"", ""Wednesday"": ""12-11pm"", ""Thursday"": ""12-11pm"", ""Friday"": ""12-11:30pm"", ""Saturday"": ""12-11:30pm"", ""Sunday"": ""12-11:30pm""}",OPERATIONAL,,"https://www.google.com/maps/place/Maya+Bangalore/@12.9220714,77.584662,14z/data=!4m8!1m2!2m1!1sMaya+Bangalore!3m4!1s0x3bae15d602486971:0x426082fddf9d504f!8m2!3d12.9220714!4d77.584662"
Brahma Brews,,+91 74831 97213,"35/38, 24th Main Rd, opposite Brigade Palmsprings, Achappa Layout, Ramaiah Garden, JP Nagar 7th Phase, J. P. Nagar, Bengaluru, Karnataka 560078","35/38, 24th Main Rd, opposite Brigade Palmsprings",Bengaluru,560078,India,4.6,9326,https://lh3.googleusercontent.com/gps-cs-s/AB5caB-sDjPb--aZQYVPNY-w1pPsYDQdxxR_L9ri_L-CyplrY8zs56HKLXVXrkHAjAMbOYQQyhkESYiiF8bleAzYdGPhc-zeSc5rK1q5nNLFrNTj2rfZNxvGx7JAV1CavViBuCtpQpFn=w800-h500-k-no,"{""Monday"": ""12pm-12am"", ""Tuesday"": ""12pm-12am"", ""Wednesday"": ""12pm-12am"", ""Thursday"": ""12pm-12am"", ""Friday"": ""12pm-12am"", ""Saturday"": ""12pm-12am"", ""Sunday"": ""12pm-12am""}",OPERATIONAL,,"https://www.google.com/maps/place/Brahma+Brews/@12.8933351,77.5864716,14z/data=!4m8!1m2!2m1!1sBrahma+Brews!3m4!1s0x3bae157149b0c2a5:0x9af6fa1a5e872a90!8m2!3d12.8933351!4d77.5864716"
CANTON RESTOBAR,https://www.oyorooms.com/207111/,+91 124 620 1730,"141 1, 142, 9th Main Rd, near balaji medical centre, Jaya Nagar 1st Block, Jayanagar 3rd Block, Jayanagar, Bengaluru, Karnataka 560011","141 1, 142, 9th Main Rd, near balaji medical centre",Bengaluru,560011,India,3.5,825,https://lh3.googleusercontent.com/gps-cs-s/AB5caB-LA0QSktlD_0wjG9VpwRBsED45EixiUXbQ5tZWFMJSTJc2Ace39cRpzo5bMm8FPvs_W7UiyVvtDg2UHv2lgorsswtzgsbT-QRFZyWm30t9TBYJ2LmV97q23jIqG5VJPXLjacMU=w800-h500-k-no,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,,"https://www.google.com/maps/place/CANTON+RESTOBAR/@12.9324213,77.5839194,14z/data=!4m8!1m2!2m1!1sCANTON+RESTOBAR!3m4!1s0x3bae15981eb9f7a5:0xcab30c47106728da!8m2!3d12.9324213!4d77.5839194"
Golden OAK,http://www.lamarvella.com/dine-drink.html,+91 80 4333 5333,"1, 14th Cross Rd, SOUTH-END CIRCLE, 2nd Block, Jayanagar, Bengaluru, Karnataka 560011","1, 14th Cross Rd",Bengaluru,560011,India,4.1,707,https://lh3.googleusercontent.com/p/AF1QipN-YkgwyVIgoEJePb5aFYpvraJXVkz8X1S6cnfR=w800-h500-k-no,"{""Monday"": ""7-10:30am,12:30-3:30pm,7-11pm"", ""Tuesday"": ""7-10:30am,12:30-3:30pm,7-11pm"", ""Wednesday"": ""7-10:30am,12:30-3:30pm,7-11pm"", ""Thursday"": ""7-10:30am,12:30-3:30pm,7-11pm"", ""Friday"": ""7-10:30am,12:30-3:30pm,7-11pm"", ""Saturday"": ""7-10:30am,12:30-3:30pm,7-11pm"", ""Sunday"": ""7-10:30am,12:30-3:30pm,7-11pm""}",OPERATIONAL,"Indian, Continental & Chinese fare served in a casual, family-friendly setting with a full bar.","https://www.google.com/maps/place/Golden+OAK/@12.9369663,77.58061959999999,14z/data=!4m8!1m2!2m1!1sGolden+OAK!3m4!1s0x3bae15969341aa75:0xc186347648aa9fef!8m2!3d12.9369663!4d77.58061959999999"
"Gufha Restaurant, Jayanagar",https://www.paihotels.com/the-president-hotel-jayanagar-bangalore/restaurants/restaurants.html,+91 99002 65022,"79/8, Diagonal Rd, Jaya Nagar 1st Block, Jayanagar 3rd Block, Jayanagar, Bengaluru, Karnataka 560001","79/8, Diagonal Rd",Bengaluru,560001,India,4.1,8462,https://lh3.googleusercontent.com/p/AF1QipNjmwVNQPik3AB82DyjECTBcH2AbOWSfq6sRzOZ=w800-h500-k-no,"{""Monday"": ""12-4pm,7-11pm"", ""Tuesday"": ""12-4pm,7-11pm"", ""Wednesday"": ""12-4pm,7-11pm"", ""Thursday"": ""12-4pm,7-11pm"", ""Friday"": ""12-4pm,7-11pm"", ""Saturday"": ""12-4pm,7-11pm"", ""Sunday"": ""12-4pm,7-11pm""}",OPERATIONAL,"Unique, cave-themed restaurant & bar in a hotel serving Continental, Chinese & Indian fare.","https://www.google.com/maps/place/Gufha+Restaurant%2C+Jayanagar/@12.9332361,77.58329719999999,14z/data=!4m8!1m2!2m1!1sGufha+Restaurant%2C+Jayanagar!3m4!1s0x3bae15978cee63b5:0xf5242b3ae97a2840!8m2!3d12.9332361!4d77.58329719999999"
Parivar,,+91 70222 37157,"1st floor, 9/1, 11th Main, Aurobindo Marg, opp. Khazana jewellers & KFC, 4th Block, Jayanagar, Bengaluru, Karnataka 560011","1st floor, 9/1, 11th Main, Aurobindo Marg, opp. Khazana jewellers & KFC",Bengaluru,560011,India,4.2,1328,https://lh3.googleusercontent.com/gps-cs-s/AB5caB9LfkzqYqFBmHl4ULOrb6oQeOF0tzFbkMsV133aBhcEsRQaLRylrn6XvABI1fUu0zAr8LN4I-do12aS6KmpgALEgMDHJl6r3fib8-GxmsZQ0-m6Z8hdoxMks9YBZD5bgP11Oo2V=w800-h500-k-no,"{""Monday"": ""11am-11:30pm"", ""Tuesday"": ""11am-11:30pm"", ""Wednesday"": ""11am-11:30pm"", ""Thursday"": ""11am-11:30pm"", ""Friday"": ""11am-11:30pm"", ""Saturday"": ""11am-11:30pm"", ""Sunday"": ""11am-11:30pm""}",OPERATIONAL,,"https://www.google.com/maps/place/Parivar/@12.926853999999999,77.58646449999999,14z/data=!4m8!1m2!2m1!1sParivar!3m4!1s0x3bae15a18c9301f3:0x60d4053ec3fd3a9c!8m2!3d12.926853999999999!4d77.58646449999999"
Liquor Boutique - SR Wines,,,"Shree Rama Wines 707, Kanakapura Main Rd, 8th Block, Jayanagar, Bengaluru, Karnataka 560070","Shree Rama Wines 707, Kanakapura Main Rd",Bengaluru,560070,India,3.7,187,https://lh3.googleusercontent.com/gps-cs-s/AB5caB-F867MiXP824LrEvVjGQ5Y0G42jH3xwEy0rTnzdCma8aGRyq8h-rYMywPq4wFhKMJUTvDprEBVt_ajvrrCUgqMEyUQP1199u64knh1oLyfJWEwCnzjToaaLy5bWI-wA9rpi3OH=w800-h500-k-no,"{""Monday"": ""10am-10pm"", ""Tuesday"": ""10am-10pm"", ""Wednesday"": ""10am-10pm"", ""Thursday"": ""10am-10pm"", ""Friday"": ""10am-10pm"", ""Saturday"": ""10am-10pm"", ""Sunday"": ""10am-10pm""}",OPERATIONAL,,"https://www.google.com/maps/place/Liquor+Boutique+-+SR+Wines/@12.9193748,77.57417869999999,14z/data=!4m8!1m2!2m1!1sLiquor+Boutique+-+SR+Wines!3m4!1s0x3bae15778e83c38f:0x814f6bdd1a82fb33!8m2!3d12.9193748!4d77.57417869999999"
,,,,,,,,,,,,,,
Priya Bar &Restaurent,,,"XM56+JX5, HAL Old Airport Rd, Murugeshpalya, Sudhama Nagar, Jeevan Bima Nagar, Bengaluru, Karnataka 560075","XM56+JX5, HAL Old Airport Rd",Bengaluru,560075,India,3.7,24,https://lh3.googleusercontent.com/p/AF1QipOeLchPoNTiTqk5BS1tBEZjFJf1DxnMrL1yPKuy=w800-h500-k-no,"{""Monday"": ""10am-11:30pm"", ""Tuesday"": ""10am-11:30pm"", ""Wednesday"": ""10am-11:30pm"", ""Thursday"": ""10am-11:30pm"", ""Friday"": ""10am-11:30pm"", ""Saturday"": ""10am-11:30pm"", ""Sunday"": ""10am-11:30pm""}",OPERATIONAL,,"https://www.google.com/maps/place/Priya+Bar+%26Restaurent/@12.959016,77.6624753,14z/data=!4m8!1m2!2m1!1sPriya+Bar+%26Restaurent!3m4!1s0x3bae13ceda1d77fb:0xc4e76b062cde2178!8m2!3d12.959016!4d77.6624753"
Cool Joint,,+91 90354 44671,"11th Main, 70, 30th Cross Rd, Geetha Colony, 4th T Block East, Jayanagar, Bengaluru, Karnataka 560011","11th Main, 70, 30th Cross Rd",Bengaluru,560011,India,4.1,21083,https://lh3.googleusercontent.com/p/AF1QipOjNjrvyw7UN8xU015wbMVmYXWchkP1ykG4izKY=w800-h500-k-no,"{""Monday"": ""9am-11pm"", ""Tuesday"": ""9am-11pm"", ""Wednesday"": ""9am-11pm"", ""Thursday"": ""9am-11pm"", ""Friday"": ""9am-11pm"", ""Saturday"": ""9am-11pm"", ""Sunday"": ""9am-11pm""}",OPERATIONAL,,"https://www.google.com/maps/place/Cool+Joint/@12.928809099999999,77.5858992,14z/data=!4m8!1m2!2m1!1sCool+Joint!3m4!1s0x3bae15a26cf2529b:0x1beb18c801e717c3!8m2!3d12.928809099999999!4d77.5858992"
Brews N Bites,,+91 80 4121 3446,"54/7, Old no 54, 30th Cross B, Main Road, Corp Layout, Jayanagar, Bengaluru, Karnataka 560041","54/7, Old no 54, 30th Cross B, Main Road, Corp Layout, Jayanagar",Bengaluru,560041,India,3.8,675,https://lh3.googleusercontent.com/p/AF1QipNweuje_4S0eN_ZUYsvwrQhj-MKA5zIlf_DcT30=w800-h500-k-no,"{""Monday"": ""9am-11pm"", ""Tuesday"": ""9am-11pm"", ""Wednesday"": ""9am-11pm"", ""Thursday"": ""9am-11pm"", ""Friday"": ""9am-11pm"", ""Saturday"": ""9am-11pm"", ""Sunday"": ""9am-11pm""}",OPERATIONAL,,"https://www.google.com/maps/place/Brews+N+Bites/@12.9284448,77.59008539999999,14z/data=!4m8!1m2!2m1!1sBrews+N+Bites!3m4!1s0x3bae15a3f175538d:0x4a830e60cd8be32d!8m2!3d12.9284448!4d77.59008539999999"
Andhra Restaurant,,,"srinidhi plaza, 30th main road, 14th Cross Rd, Banashankari Stage II, Bengaluru, Karnataka 560070","srinidhi plaza, 30th main road, 14th Cross Rd",Bengaluru,560070,India,5,2,https://lh3.googleusercontent.com/p/AF1QipMDxEwwd35SWpCIUM2miK3DstKRtGHm78SChH3K=w800-h500-k-no,"{""Monday"": ""Closed"", ""Tuesday"": ""12:30-10pm"", ""Wednesday"": ""12:30-10pm"", ""Thursday"": ""12:30-10pm"", ""Friday"": ""12:30-10pm"", ""Saturday"": ""12:30-10pm"", ""Sunday"": ""12:30-10pm""}",OPERATIONAL,,"https://www.google.com/maps/place/Andhra+Restaurant/@12.9291033,77.56274909999999,14z/data=!4m8!1m2!2m1!1sAndhra+Restaurant!3m4!1s0x3bae15cda791c94b:0x50f8a04a728ca5aa!8m2!3d12.9291033!4d77.56274909999999"
SSP Refreshment Ssp Eating House,,+91 98456 66858,"12, 10th Cross Rd, Jaya Nagar 1st Block, Someshwara Nagar, Jayanagar, Bengaluru, Karnataka 560011","12, 10th Cross Rd",Bengaluru,560011,India,4.4,1404,https://lh3.googleusercontent.com/p/AF1QipMl2uykH_Urm_jswCut1wbfI2uEjT7_Qr1xhXrQ=w800-h500-k-no,"{""Monday"": ""7am-3pm"", ""Tuesday"": ""7am-3pm"", ""Wednesday"": ""7am-3pm"", ""Thursday"": ""7am-3pm"", ""Friday"": ""7am-3pm"", ""Saturday"": ""7am-3pm"", ""Sunday"": ""7am-12pm""}",OPERATIONAL,,"https://www.google.com/maps/place/SSP+Refreshment+Ssp+Eating+House/@12.943415499999999,77.5936376,14z/data=!4m8!1m2!2m1!1sSSP+Refreshment+Ssp+Eating+House!3m4!1s0x3bae15b86115310b:0xe2f6b248eb120c51!8m2!3d12.943415499999999!4d77.5936376"
Charlie's,,+91 97422 13975,"45, 100 Feet Ring Rd, opposite to Vega City Mall Road, JP Nagar 4th Phase, Dollar Layout, Phase 4, J. P. Nagar, Bengaluru, Karnataka 560078","45, 100 Feet Ring Rd, opposite to Vega City Mall Road",Bengaluru,560078,India,3.7,21,https://lh3.googleusercontent.com/p/AF1QipOoj2JXVctInArTZIU9TKOPYQ-jpMLfqU_GfLUX=w800-h500-k-no,"{""Monday"": ""1-11:30pm"", ""Tuesday"": ""1-11:30pm"", ""Wednesday"": ""1-11:30pm"", ""Thursday"": ""1-11:30pm"", ""Friday"": ""1pm-1am"", ""Saturday"": ""1pm-1am"", ""Sunday"": ""1pm-1am""}",OPERATIONAL,,"https://www.google.com/maps/place/Charlie%27s/@12.906969,77.600343,14z/data=!4m8!1m2!2m1!1sCharlie%27s!3m4!1s0x3bae1529f026f60d:0x4ff75c32e005eba5!8m2!3d12.906969!4d77.600343"
Go Native Jayanagar,https://gonative.in/,+91 87688 33789,"#64, 10th Main Rd, 4th Block, 5th Block, Jayanagar, Bengaluru, Karnataka 560041","#64, 10th Main Rd",Bengaluru,560041,India,4.2,7913,https://lh3.googleusercontent.com/p/AF1QipOd25HuSHBeYHQ4vOZkPVQTdKPqJZClOkkQPN6G=w800-h500-k-no,"{""Monday"": ""11am-10pm"", ""Tuesday"": ""11am-10pm"", ""Wednesday"": ""11am-10pm"", ""Thursday"": ""11am-10pm"", ""Friday"": ""11am-10pm"", ""Saturday"": ""8am-10pm"", ""Sunday"": ""8am-10pm""}",OPERATIONAL,"Partially open-air cafe with vegetarian food, including millet pizza & pumpkin soup.","https://www.google.com/maps/place/Go+Native+Jayanagar/@12.9225552,77.5847833,14z/data=!4m8!1m2!2m1!1sGo+Native+Jayanagar!3m4!1s0x3bae159ff6403641:0x5a81921e8a41643!8m2!3d12.9225552!4d77.5847833"
Toscano,https://toscano.world/,+91 76193 20074,"Ashoka Pillar Rd, near Madhavan Park Circle, 6th Block, 1st Block, Jayanagar, Bengaluru, Karnataka 560011","Ashoka Pillar Rd, near Madhavan Park Circle",Bengaluru,560011,India,4.2,4376,https://lh3.googleusercontent.com/p/AF1QipMROKHDmY-VoZIXFhxh5VRTR-9t63gZ98-c78ys=w800-h500-k-no,"{""Monday"": ""11am-11pm"", ""Tuesday"": ""11am-11pm"", ""Wednesday"": ""11am-11pm"", ""Thursday"": ""11am-11pm"", ""Friday"": ""11am-11pm"", ""Saturday"": ""11am-11pm"", ""Sunday"": ""11am-11pm""}",OPERATIONAL,"A range of pastas, pizzas & risottos are available from this restaurant offering late hours.","https://www.google.com/maps/place/Toscano/@12.937071399999999,77.5852888,14z/data=!4m8!1m2!2m1!1sToscano!3m4!1s0x3bae15bd8b5abda7:0x7d8125576b527c8c!8m2!3d12.937071399999999!4d77.5852888"
Subz,http://www.fusionfoods.co.in/,+91 80 4166 3006,"Ground Floor, Cosmopolitan Club, 22nd Cross Rd, Jaya Nagar 1st Block, Jayanagar 3rd Block, Jayanagar, Bengaluru, Karnataka 560011","Ground Floor, Cosmopolitan Club, 22nd Cross Rd",Bengaluru,560011,India,4.2,7977,https://lh3.googleusercontent.com/p/AF1QipNIKdwFytUn56tikoytGghSQkcAzGB6B_8KuqOn=w800-h500-k-no,"{""Monday"": ""12-3:30pm,7-11pm"", ""Tuesday"": ""12-3:30pm,7-11pm"", ""Wednesday"": ""12-3:30pm,7-11pm"", ""Thursday"": ""12-3:30pm,7-11pm"", ""Friday"": ""12-3:30pm,7-11pm"", ""Saturday"": ""12-3:30pm,7-11pm"", ""Sunday"": ""12-3:30pm,7-11pm""}",OPERATIONAL,A varied menu of vegetarian Indian & a few Chinese dishes at a relaxed buffet venue.,"https://www.google.com/maps/place/Subz/@12.933053699999999,77.5850349,14z/data=!4m8!1m2!2m1!1sSubz!3m4!1s0x3bae15bd548b80a5:0xb4c81e904c44b075!8m2!3d12.933053699999999!4d77.5850349"
VENKATESHWARA WINES,,+91 98867 56933,"3756, 9th Main Rd, near Bus Stop, Kaveri Nagar, Banashankari Stage II, Banashankari, Bengaluru, Karnataka 560070","3756, 9th Main Rd, near Bus Stop",Bengaluru,560070,India,4,32,https://lh3.googleusercontent.com/p/AF1QipNfRAWsarzFam1ikNVFjS1AhZG0FkqSq2pMaoIY=w800-h500-k-no,"{""Monday"": ""10am-10:30pm"", ""Tuesday"": ""10am-10:30pm"", ""Wednesday"": ""10am-10:30pm"", ""Thursday"": ""10am-10:30pm"", ""Friday"": ""10am-10:30pm"", ""Saturday"": ""10am-10:30pm"", ""Sunday"": ""10am-10:30pm""}",OPERATIONAL,,"https://www.google.com/maps/place/VENKATESHWARA+WINES/@12.916657599999999,77.5692862,14z/data=!4m8!1m2!2m1!1sVENKATESHWARA+WINES!3m4!1s0x3bae15796acf7c51:0x7dfbb06528f77f4f!8m2!3d12.916657599999999!4d77.5692862"
Venus Spirits,http://www.venusspirits.com/,+91 831 600 7376,"Om Shree No. 32, 4128 (1222, 26th Main, beside Corner House, opp. Ragigudda Arch, Putlanpalya, Jayanagar 9th Block, J. P. Nagar, Bengaluru, Karnataka 560069","Om Shree No. 32, 4128 (1222, 26th Main, beside Corner House, opp. Ragigudda Arch",Bengaluru,560069,India,4.5,26,https://lh3.googleusercontent.com/p/AF1QipMFVIvFKsQxVgdeAGHRIQC_aKqtv-o55NtxSRc0=w800-h500-k-no,"{""Monday"": ""10am-10:30pm"", ""Tuesday"": ""10am-10:30pm"", ""Wednesday"": ""10am-10:30pm"", ""Thursday"": ""10am-10:30pm"", ""Friday"": ""10am-10:30pm"", ""Saturday"": ""10am-10:30pm"", ""Sunday"": ""10am-10:30pm""}",OPERATIONAL,,"https://www.google.com/maps/place/Venus+Spirits/@12.9176723,77.59321249999999,14z/data=!4m8!1m2!2m1!1sVenus+Spirits!3m4!1s0x3bae1574d93343fb:0x11de33762aea9df5!8m2!3d12.9176723!4d77.59321249999999"
Saarangi Fine Dining,https://theroyalcomfort.com/saarangi-fine-dining/,+91 80 4907 9000,"452/3/16, 27th Cross Rd, Geetha Colony, 4th T Block East, 4th Block, Jayanagar, Bengaluru, Karnataka 560011","452/3/16, 27th Cross Rd",Bengaluru,560011,India,3.9,3711,https://lh3.googleusercontent.com/p/AF1QipNcPtCkzfKN0lr3tCkoEocnFe7X7zvwneg_D_R-=w800-h500-k-no,"{""Monday"": ""12-10:30pm"", ""Tuesday"": ""12-10:30pm"", ""Wednesday"": ""12-10:30pm"", ""Thursday"": ""12-10:30pm"", ""Friday"": ""12-10:30pm"", ""Saturday"": ""8am-11pm"", ""Sunday"": ""8am-11pm""}",OPERATIONAL,"Contemporary venue for North Indian, South Indian & Chinese dishes made with vegetable ingredients.","https://www.google.com/maps/place/Saarangi+Fine+Dining/@12.9305969,77.5854318,14z/data=!4m8!1m2!2m1!1sSaarangi+Fine+Dining!3m4!1s0x3bae15cc87b8d7a1:0xecc6eaaee1dd8084!8m2!3d12.9305969!4d77.5854318"
The Studio Cafe,,+91 78925 12445,"16-25, Pattalamma Temple Rd, street, south end circle, 2nd Block, Jayanagar, Bengaluru, Karnataka 560011","16-25, Pattalamma Temple Rd, street, south end circle",Bengaluru,560011,India,4.6,515,https://lh3.googleusercontent.com/p/AF1QipOGrVhPRsqro422GKFisbGyftD-eE7cQJr-G3rF=w800-h500-k-no,"{""Monday"": ""Closed"", ""Tuesday"": ""11am-9pm"", ""Wednesday"": ""11am-9pm"", ""Thursday"": ""11am-9pm"", ""Friday"": ""11am-9pm"", ""Saturday"": ""11am-9pm"", ""Sunday"": ""11am-9pm""}",OPERATIONAL,"Compact establishment serving sandwiches, snacks & pastries, plus cakes & desserts.","https://www.google.com/maps/place/The+Studio+Cafe/@12.9373509,77.5798405,14z/data=!4m8!1m2!2m1!1sThe+Studio+Cafe!3m4!1s0x3bae1597063f57c3:0x7b1841376837121e!8m2!3d12.9373509!4d77.5798405"
Via Milano,,+91 96638 87887,"2nd Block, Jaya Nagar East, Jayanagar, Bengaluru, Karnataka 560004",,Bengaluru,560004,India,4.5,621,https://lh3.googleusercontent.com/p/AF1QipPXG6J-fAEnwwfcollq8UuDF-YfqVfVZhzZWcnV=w800-h500-k-no,"{""Monday"": ""12-11:30pm"", ""Tuesday"": ""12-11:30pm"", ""Wednesday"": ""12-11:30pm"", ""Thursday"": ""12-11:30pm"", ""Friday"": ""12-11:30pm"", ""Saturday"": ""12-11:30pm"", ""Sunday"": ""12-11:30pm""}",OPERATIONAL,,"https://www.google.com/maps/place/Via+Milano/@12.9369699,77.58061839999999,14z/data=!4m8!1m2!2m1!1sVia+Milano!3m4!1s0x3bae15bc1ed219d5:0x4467ad5adb4e427c!8m2!3d12.9369699!4d77.58061839999999"
Tea Villa Cafe Jayanagar,http://www.teavilla.in/,+91 63637 13803,"183, 16, 5th Main Rd, 4th Block, Jayanagar, Bengaluru, Karnataka 560011","183, 16, 5th Main Rd",Bengaluru,560011,India,4,5784,https://lh3.googleusercontent.com/p/AF1QipOFCTjkbjoN9WoOmK7gmOBUGALQ1tbqxbZDg_qv=w800-h500-k-no,"{""Monday"": ""10:30am-10:30pm"", ""Tuesday"": ""10:30am-10:30pm"", ""Wednesday"": ""10:30am-10:30pm"", ""Thursday"": ""10:30am-10:30pm"", ""Friday"": ""10:30am-10:30pm"", ""Saturday"": ""10:30am-10:30pm"", ""Sunday"": ""10:30am-10:30pm""}",OPERATIONAL,,"https://www.google.com/maps/place/Tea+Villa+Cafe+Jayanagar/@12.927573299999999,77.5808079,14z/data=!4m8!1m2!2m1!1sTea+Villa+Cafe+Jayanagar!3m4!1s0x3bae1507b07bda27:0x524ee140781708a4!8m2!3d12.927573299999999!4d77.5808079"
Mangalore Sea Palate,https://www.mangaloreseapalate.com/,+91 77955 22204,"197/F, 27th A Cross Road Jayanagar East, Jayanagar 3rd Block East, Jayanagar, Bengaluru, Karnataka 560011","197/F, 27th A Cross Road Jayanagar East",Bengaluru,560011,India,4.4,4067,https://lh3.googleusercontent.com/gps-cs-s/AB5caB9nr_bVPq4FGFXm3xYKa3gY9WDZP-HdbIAuoPHsqzKz1lYyNu_syXJPu9W8hEEpMO3r916UYvBiim_t4V6bMel0UiGQOFqcWjDOpsI8r78gxMRfQtPYTjmZnCD55_uiEa44DoOn=w800-h500-k-no,"{""Monday"": ""Closed"", ""Tuesday"": ""11:30am-4pm,6:30-11pm"", ""Wednesday"": ""11:30am-4pm,6:30-11pm"", ""Thursday"": ""11:30am-4pm,6:30-11pm"", ""Friday"": ""11:30am-4pm,6:30-11pm"", ""Saturday"": ""11:30am-4pm,6:30-11pm"", ""Sunday"": ""11:30am-4pm,6:30-11pm""}",OPERATIONAL,"Upmarket restaurant specialising in classic Mangalorean seafood & meat dishes, plus set meals.","https://www.google.com/maps/place/Mangalore+Sea+Palate/@12.9309696,77.5830495,14z/data=!4m8!1m2!2m1!1sMangalore+Sea+Palate!3m4!1s0x3bae15984415d287:0x79efc49ec3f6f1e6!8m2!3d12.9309696!4d77.5830495"
,,,,,,,,,,,,,,
Sreeraj Lassi Bar,http://www.sreerajlassibar.com/,+91 97316 94775,"8th F Main Rd, Near-Canara Bank, Jayanagar 3rd Block, Jayanagar, Bengaluru, Karnataka 560011",8th F Main Rd,Bengaluru,560011,India,4.3,3484,https://lh3.googleusercontent.com/gps-cs-s/AB5caB9DZMsg4GD0XJheKwQgzUZCNykjoiZVq-rfJW3QN2bxSi6CWw-cRk7EMCJ5jaclj0mgtmnsBUcJ6nS19u5iu33uixLyuuhkm86gvEgT0Q6QI3TwcMa7GC6St30jJl5ZUwMQHlqA=w800-h500-k-no,"{""Monday"": ""11am-11pm"", ""Tuesday"": ""11am-11pm"", ""Wednesday"": ""11am-11pm"", ""Thursday"": ""11am-11pm"", ""Friday"": ""11am-11pm"", ""Saturday"": ""11am-11pm"", ""Sunday"": ""11am-11pm""}",OPERATIONAL,"Sweet & salty lassis are enriched with ice cream & served in a casual, airy locale.","https://www.google.com/maps/place/Sreeraj+Lassi+Bar/@12.931322699999999,77.58337499999999,14z/data=!4m8!1m2!2m1!1sSreeraj+Lassi+Bar!3m4!1s0x3bae15986aaef78f:0x771af3e3195a9929!8m2!3d12.931322699999999!4d77.58337499999999"
Chicken County,,+91 95131 31112,"13, Bannerghatta Rd, opp. SPAR HYPER MARKET, SR Krishnappa Garden, Jayanagar, Bengaluru, Karnataka 560029","13, Bannerghatta Rd, opp. SPAR HYPER MARKET",Bengaluru,560029,India,3.9,4983,https://lh3.googleusercontent.com/gps-cs-s/AB5caB-sgSTFiNjwhot5auv2DyUwIdQG8xlsyTCb3iIDEYkPuXy3n5eGo5RVUH6FmKWS_eJ7v_McRVWud9nxX5j_xEehkQiBCFHsVcFr-7jiM8oJFBniCGPggoYyoCQD5KAeYAd3C9Y=w800-h500-k-no,"{""Monday"": ""12pm-1am"", ""Tuesday"": ""12pm-1am"", ""Wednesday"": ""12pm-1am"", ""Thursday"": ""12pm-1am"", ""Friday"": ""12pm-1am"", ""Saturday"": ""12pm-1am"", ""Sunday"": ""12pm-1am""}",OPERATIONAL,Unfussy restaurant with a down-to-earth atmosphere specialising in poultry dishes.,"https://www.google.com/maps/place/Chicken+County/@12.9306655,77.60051519999999,14z/data=!4m8!1m2!2m1!1sChicken+County!3m4!1s0x3baef97510555555:0x4eaf60d721e89818!8m2!3d12.9306655!4d77.60051519999999"
Hotel Mint Propus,http://www.staymint.com/,+91 77770 48978,"7, Hosur Rd, Langford Town, Ashok Nagar, Bengaluru, Karnataka 560025","7, Hosur Rd",Bengaluru,560025,India,3.8,1167,https://lh3.googleusercontent.com/gps-cs-s/AB5caB-TodoIlrvslOPRd65L8sMKX_FZslrYSLCWwyI18mdJ-_SzMni7UnDgFKfsV0zWWVz-PqUys4xpuQMvt21BHYIhZqf5jK5ah0eni9cvJDXym4r8_e2xw4Ys1Bz1m0jnnYX6hOc7=w800-h500-k-no,,OPERATIONAL,Warm rooms & suites in a contemporary hotel featuring a rooftop restaurant & free breakfast.,"https://www.google.com/maps/place/Hotel+Mint+Propus/@12.9561008,77.6055301,14z/data=!4m8!1m2!2m1!1sHotel+Mint+Propus!3m4!1s0x3bae15c7c19aa4bd:0x5b04c195c21b84a6!8m2!3d12.9561008!4d77.6055301"
,,,,,,,,,,,,,,
